l1_ratio,alpha,valid_inner_folds,mean_inner_cindex,sd_inner_cindex,Repeat,Outer Fold
0.5,0.1072372024574443,3,0.7765179491340755,0.05575283894144119,3,5
0.5,0.01322070353965489,3,0.7633577053974511,0.04211015118354819,3,5
0.5,0.16299101251993717,3,0.7451242282149072,0.06766502465088217,3,5
0.9,0.13762880352820714,3,0.6861239984974382,0.057658203460805364,3,5
0.5,0.24773184635077286,3,0.6861117698217246,0.059243279164641956,3,5
1.0,0.12386592317538643,3,0.6854432930156547,0.05807673893577031,3,5
1.0,0.0028614634795567913,3,0.6206403973682831,0.07209610912448196,3,5
1.0,0.0018826518943446645,3,0.5996629490543004,0.051725994284092795,3,5
1.0,0.006610351769827445,3,0.5933695060013798,0.18659426573753096,3,5
1.0,0.03418719042423153,3,0.8176091660476587,0.030003125205690064,4,1
0.9,0.03798576713803503,3,0.816304085403663,0.02782038853093686,4,1
1.0,0.05196148962081191,3,0.8112866463025967,0.030129812164075048,4,1
0.9,0.05773498846756879,3,0.8066665715441016,0.03166898879887804,4,1
1.0,0.022492888437796982,3,0.8055807900181144,0.03782625673058386,4,1
0.9,0.024992098264218866,3,0.8038464058498577,0.03574141095174993,4,1
0.5,0.06837438084846306,3,0.7999092371573209,0.03345884944360869,4,1
0.5,0.044985776875593964,3,0.7993335077277094,0.033673167027742354,4,1
1.0,0.014798818621742696,3,0.79536960534115,0.03090711594404222,4,1
0.9,0.016443131801936326,3,0.7929020088750555,0.030543112768267707,4,1
1.0,0.009736634456925637,3,0.791141907349171,0.018027098768185888,4,1
0.5,0.02959763724348539,3,0.7904481334763135,0.02728968009569402,4,1
0.5,0.10392297924162382,3,0.7796178536316246,0.04072737448880362,4,1
1.0,0.07897684396141585,3,0.7768895686956044,0.033273344329815456,4,1
0.9,0.010818482729917374,3,0.7722086797430152,0.017672023987618034,4,1
0.5,0.019473268913851274,3,0.7687084989924565,0.020689195805291712,4,1
0.9,0.08775204884601762,3,0.7686320325769446,0.03409163808166053,4,1
0.5,0.012812110611114145,3,0.7527000228448735,0.0209798047103259,4,1
0.5,0.1579536879228317,3,0.7388090716077015,0.041928856277730506,4,1
1.0,0.006406055305557073,3,0.7090391627098777,0.060388232833846985,4,1
0.5,0.24007556086720086,3,0.6790900807779608,0.03948727032426119,4,1
0.9,0.13337531159288937,3,0.6694240712484043,0.02657656845606944,4,1
1.0,0.12003778043360043,3,0.6668083243750296,0.024467412348064328,4,1
1.0,0.0018244675285410009,3,0.6495948630284265,0.01708565803893844,4,1
1.0,0.1824467528541001,3,0.637756351874804,0.015394865174256195,4,1
0.5,0.3648935057082002,3,0.6368883733806777,0.014508994848054969,4,1
0.9,0.20271861428233345,3,0.6365958974109956,0.014433503332749058,4,1
1.0,0.002773028417117215,3,0.6209756095638284,0.00554429951830818,4,1
1.0,0.03135011033563259,3,0.79369279348608,0.018205683500218367,4,2
0.9,0.03483345592848065,3,0.7913462014734901,0.017858991555077378,4,2
1.0,0.0206262791864933,3,0.7877355920564298,0.01863512418103229,4,2
0.5,0.0412525583729866,3,0.7857187210701971,0.012218087814247984,4,2
0.9,0.022918087984992553,3,0.7851464665039876,0.019791456936693166,4,2
1.0,0.04764938015092529,3,0.7828340840669773,0.0071876501692363206,4,2
0.5,0.06270022067126518,3,0.780849135372459,0.015032115214016364,4,2
0.9,0.05294375572325032,3,0.7788976669351504,0.008882283579134955,4,2
0.9,0.015078571530952016,3,0.7758259732000603,0.016347907212528563,4,2
0.5,0.02714142875571363,3,0.7752929975292292,0.010037144920841404,4,2
1.0,0.013570714377856815,3,0.7737730367931404,0.01942343172274246,4,2
0.5,0.09529876030185058,3,0.76107616527734,0.02517997692461331,4,2
0.5,0.01785724774306031,3,0.7600976486017488,0.005373948872929425,4,2
1.0,0.07242282098722888,3,0.7536210733660503,0.029408607570889825,4,2
0.9,0.009920693190589061,3,0.7519020908948568,0.006372597163149116,4,2
0.9,0.08046980109692098,3,0.7471628332980189,0.03484788475783315,4,2
0.5,0.011748876591100748,3,0.7441191077843019,0.0007228425549864173,4,2
0.5,0.14484564197445776,3,0.7180733374245852,0.03973502531935034,4,2
0.5,0.220152496554411,3,0.6660179306876598,0.028268591438474388,4,2
0.9,0.12230694253022834,3,0.661768914011457,0.0314785035616158,4,2
1.0,0.1100762482772055,3,0.6612843043885254,0.032293263539137376,4,2
1.0,0.001673061097264034,3,0.5940588021353955,0.04644783487336635,4,2
1.0,0.003864988130843365,3,0.5803174338344327,0.01571376813295445,4,2
1.0,0.0025429041041890015,3,0.5784261125876162,0.048690138511428664,4,2
1.0,0.032972285623738475,3,0.7995591819884735,0.016737732244124018,4,3
0.9,0.03663587291526497,3,0.7977885430000183,0.017853707702146487,4,3
1.0,0.050114942349809795,3,0.7926547368370351,0.013654919827648646,4,3
0.9,0.055683269277566436,3,0.7905964613982287,0.010781034282722186,4,3
1.0,0.021693562204756624,3,0.7896433968036222,0.013186152189557238,4,3
0.9,0.024103958005285135,3,0.7895959624656227,0.012981779794017762,4,3
0.5,0.06594457124747695,3,0.7863425118735213,0.026053495211995625,4,3
0.5,0.04338712440951325,3,0.7852681007611845,0.021667269948050325,4,3
0.5,0.02854583067137013,3,0.7747627772459756,0.018573318692080804,4,3
1.0,0.014272915335685065,3,0.7730594707298793,0.007891338139694387,4,3
0.9,0.01585879481742785,3,0.7725128539129319,0.00977111974434051,4,3
1.0,0.07617025629902324,3,0.7698165205195685,0.013437936859384665,4,3
0.9,0.08463361811002583,3,0.763077012314767,0.01610783140292426,4,3
0.5,0.10022988469961959,3,0.7611887379157339,0.024367971679476054,4,3
0.5,0.01878125042414346,3,0.7585936114162609,0.0062586270585673915,4,3
0.9,0.010434028013413033,3,0.7520208807985168,0.012104469440070454,4,3
1.0,0.00939062521207173,3,0.7511828818301506,0.013795328944383668,4,3
0.5,0.15234051259804648,3,0.723094783820672,0.0216784090760155,4,3
1.0,0.11577201674025095,3,0.6600255872248427,0.020684913801673675,4,3
0.9,0.12863557415583438,3,0.6551913407818043,0.015579793906302996,4,3
1.0,0.0017596317133931995,3,0.6536201749831881,0.09471852558939732,4,3
1.0,0.002674483743101784,3,0.6532193295081247,0.06466497917832367,4,3
0.5,0.2315440334805019,3,0.6505882147653238,0.018582821403507373,4,3
1.0,0.006178404327329011,3,0.6338664545112417,0.08779213277642259,4,3
1.0,0.17596317133932,3,0.6167207128691781,0.02789067715664301,4,3
0.9,0.19551463482146664,3,0.6165357332169398,0.027744900938223915,4,3
0.5,0.35192634267864,3,0.6146412706528491,0.026077169087027233,4,3
1.0,0.014916240264734662,3,0.7882197797578034,0.053007386555683114,4,4
1.0,0.022671358894359016,3,0.7863486531529383,0.04606956024106553,4,4
0.9,0.01657360029414963,3,0.7846227924658784,0.053724636336698856,4,4
1.0,0.009813890057143932,3,0.7830954559691086,0.0569030085697524,4,4
0.9,0.025190398771510022,3,0.7830764766600528,0.048484536537553816,4,4
0.9,0.010904322285715484,3,0.7822519239375133,0.05779901947727707,4,4
1.0,0.03445844964913984,3,0.7813757950059136,0.05351794812104371,4,4
0.9,0.03828716627682205,3,0.778394727933542,0.04897654788319489,4,4
0.5,0.04534271778871803,3,0.7780707014387517,0.047410330384788736,4,4
0.5,0.029832480529469324,3,0.7743896452102987,0.04825002662386864,4,4
0.5,0.019627780114287865,3,0.7720140781355115,0.05381988201914168,4,4
1.0,0.05237377952310328,3,0.7698641087200472,0.03912747861166406,4,4
0.9,0.05819308835900364,3,0.7679107266639366,0.031783278069962874,4,4
0.5,0.06891689929827968,3,0.767153289028273,0.033200599842060675,4,4
0.5,0.012913768663463103,3,0.7661601532870228,0.04299909820834306,4,4
0.5,0.10474755904620656,3,0.7483538710187566,0.01421083547670483,4,4
1.0,0.0796034879532981,3,0.7334803617724296,0.022400762074764862,4,4
0.9,0.08844831994810899,3,0.7284052820788944,0.02508679828781879,4,4
0.5,0.1592069759065962,3,0.706888209129941,0.018075174051432583,4,4
1.0,0.0064568843317315515,3,0.671011016121291,0.01776439084352099,4,4
0.5,0.24198044716385625,3,0.65524316597853,0.009242967052718386,4,4
0.9,0.1344335817576979,3,0.6541570785991411,0.012788519508060186,4,4
1.0,0.12099022358192812,3,0.6537385050069594,0.014253924449731635,4,4
1.0,0.0027950310891631394,3,0.6441944508502636,0.0006831826907593284,4,4
1.0,0.0018389438175112588,3,0.6402831809926246,0.0634273498384912,4,4
0.5,0.3677887635022519,3,0.6195708311378082,0.04738001688224587,4,4
1.0,0.18389438175112596,3,0.6174094774324209,0.06706204661724921,4,4
0.9,0.2043270908345844,3,0.6169470982815172,0.06649983401937845,4,4
0.9,0.03978981657484609,3,0.7767497690253772,0.020258756855853103,4,5
1.0,0.03581083491736148,3,0.7766542706968359,0.017717845672937424,4,5
1.0,0.05442928488069562,3,0.776251430516993,0.020034337566342732,4,5
0.9,0.06047698320077292,3,0.7727336737371804,0.023097222868456786,4,5
0.9,0.026179042327621638,3,0.7702284322237601,0.021191395740598182,4,5
1.0,0.02356113809485947,3,0.7701174612859001,0.018829234306962324,4,5
0.5,0.04712227618971894,3,0.7697070631479739,0.024935998057303982,4,5
0.5,0.07162166983472296,3,0.7695811307814501,0.028677560336233938,4,5
0.5,0.10885856976139124,3,0.7560990052497227,0.03199093684104782,4,5
1.0,0.015501655563353159,3,0.7508042109389823,0.029347978297088316,4,5
0.9,0.01722406173705907,3,0.7499619677417474,0.028862328410787355,4,5
0.5,0.031003311126706318,3,0.7491668891614763,0.023084701024367497,4,5
1.0,0.08272767332737183,3,0.7417749365486127,0.05203961139819142,4,5
0.9,0.09191963703041314,3,0.7387936236038503,0.0512274405573719,4,5
0.9,0.011332282480364305,3,0.7259551389360449,0.01781174613118015,4,5
1.0,0.010199054232327873,3,0.7236231566478141,0.01873123436012577,4,5
0.5,0.16545534665474365,3,0.7225325715097686,0.035996394025115085,4,5
0.5,0.020398108464655746,3,0.7223866780456794,0.018832617660680423,4,5
0.9,0.13970967506353582,3,0.7048653455375025,0.01935429275245686,4,5
1.0,0.12573870755718225,3,0.7037324833137483,0.020331498262725903,4,5
0.5,0.2514774151143645,3,0.7024180571177135,0.025053579423679348,4,5
0.5,0.013420593279065788,3,0.7008867143633649,0.008971054713356212,4,5
1.0,0.0019111165517233905,3,0.5908052803503855,0.08167408073427082,4,5
1.0,0.002904727227779175,3,0.5847845480726809,0.025990476511057337,4,5
1.0,0.006710296639532894,3,0.5629611120157876,0.007777305848407023,4,5
1.0,0.034161572320968565,3,0.7919995452322057,0.03539282352893635,5,1
1.0,0.022476033436507566,3,0.7918414570680635,0.02375901823606507,5,1
0.9,0.03795730257885396,3,0.7916646129071632,0.03481051678651571,5,1
0.9,0.02497337048500841,3,0.7904772423865868,0.023667212644227553,5,1
1.0,0.0519225523817383,3,0.7864268233953903,0.03593452618827205,5,1
0.5,0.04495206687301513,3,0.7856764559446331,0.017948471593713402,5,1
0.5,0.06832314464193713,3,0.7839090611056626,0.032262067151398406,5,1
0.9,0.05769172486859812,3,0.783006492539176,0.03543655556943194,5,1
0.9,0.016430810173769714,3,0.780879053430921,0.017551557748149094,5,1
0.5,0.029575458312785484,3,0.7796512678599821,0.013818423684575011,5,1
1.0,0.014787729156392742,3,0.77935543740562,0.016391936583339567,5,1
0.5,0.01945867665845643,3,0.7635624168507942,0.019955543209376467,5,1
0.5,0.1038451047634766,3,0.7630239811531617,0.03257429398529178,5,1
0.9,0.010810375921364683,3,0.7622761775999266,0.030281970390652488,5,1
1.0,0.009729338329228215,3,0.7621649368575318,0.03195162006788065,5,1
1.0,0.07891766282020829,3,0.7611016455824937,0.023043048803438503,5,1
0.9,0.08768629202245366,3,0.7508236343833419,0.02326179611067964,5,1
0.5,0.012802509881467188,3,0.746547786861545,0.037194366825561695,5,1
0.5,0.15783532564041658,3,0.725074017296022,0.022089888258780672,5,1
0.5,0.23989566072235452,3,0.6907030867446071,0.02475453006505881,5,1
1.0,0.11994783036117726,3,0.6871292293154135,0.024117838543295484,5,1
0.9,0.13327536706797474,3,0.6863558978164149,0.024356565315248574,5,1
1.0,0.006401254940733594,3,0.5836569313777095,0.07255769904150275,5,1
1.0,0.004211598305012043,3,0.5574557686227078,0.04369537415881691,5,1
1.0,0.03435960068706986,3,0.7820309766477059,0.03445828682537146,5,2
0.9,0.03817733409674429,3,0.7806075751478567,0.03421756148839398,5,2
1.0,0.05222353789011472,3,0.7764208942482972,0.03535679212047329,5,2
0.9,0.05802615321123858,3,0.7713896837265146,0.034187376149451144,5,2
1.0,0.022606322877990262,3,0.765581430750036,0.01616193071143754,5,2
0.9,0.025118136531100295,3,0.7652550351524429,0.016006809909494865,5,2
0.5,0.06871920137413973,3,0.7622809091619039,0.02764732170958062,5,2
0.5,0.045212645755980524,3,0.7570357818306163,0.01750047869912408,5,2
0.5,0.10444707578022944,3,0.7481558631777444,0.024411621781378973,5,2
0.5,0.029746901817532572,3,0.7428648586841509,0.01870815691451615,5,2
0.9,0.016526056565295877,3,0.7423484817873693,0.01356285209664812,5,2
1.0,0.014873450908766286,3,0.7416734532553938,0.014013801968613782,5,2
1.0,0.07937513403019783,3,0.7348895532104579,0.029251429135110994,5,2
0.9,0.08819459336688648,3,0.7289963936024867,0.025026385483526436,5,2
0.5,0.019571475036381274,3,0.7218373453528916,0.028025903442787794,5,2
0.9,0.010873041686878488,3,0.7176537831329869,0.028049881042022346,5,2
1.0,0.009785737518190637,3,0.717036647979454,0.025155043825776865,5,2
0.5,0.15875026806039566,3,0.7093629040256539,0.015633143000378182,5,2
0.5,0.2412862918467445,3,0.6592594062493435,0.022286205610848295,5,2
0.9,0.13404793991485806,3,0.6451210304483987,0.027239805377289556,5,2
1.0,0.12064314592337225,3,0.6429594351447655,0.028866027264433054,5,2
1.0,0.001833668545712415,3,0.631740026062693,0.012486072001304931,5,2
1.0,0.002787013145090488,3,0.5704162880453071,0.03991563834634091,5,2
1.0,0.006438361840995712,3,0.5656522242190783,0.0881066553589716,5,2
1.0,0.033901948884568225,3,0.7789123070994192,0.012026259944106506,5,3
0.9,0.03766883209396469,3,0.7771418545732663,0.013849849267787291,5,3
1.0,0.051527947843359095,3,0.773172881702644,0.014223851303017157,5,3
1.0,0.022305218551800014,3,0.7689556610214856,0.017252379703086834,5,3
0.9,0.057253275381510094,3,0.7667614321082027,0.016321054081010637,5,3
0.9,0.024783576168666676,3,0.765412244480487,0.01910202501775741,5,3
0.5,0.06780389776913645,3,0.7630234189619762,0.023949227595437588,5,3
0.9,0.01630593818719732,3,0.7595679438216888,0.012841851471318246,5,3
1.0,0.014675344368477592,3,0.7594885019849302,0.015609256345836929,5,3
0.5,0.04461043710360003,3,0.7576047196584897,0.026193706024839912,5,3
1.0,0.0783178990089422,3,0.7534630573260529,0.0348238402585495,5,3
0.5,0.029350688736955184,3,0.7476652386587435,0.02604304588446718,5,3
0.9,0.08701988778771355,3,0.7433595500439285,0.03801950269375543,5,3
0.5,0.10305589568671819,3,0.7422513976754802,0.027755528909749163,5,3
1.0,0.009655396643312743,3,0.7341660191714113,0.027182118513590883,5,3
0.9,0.01072821849256971,3,0.7320900257391258,0.030558804180547818,5,3
0.5,0.019310793286625487,3,0.7244950791334027,0.03365718774531085,5,3
0.5,0.1566357980178844,3,0.717615720326671,0.036992998736454036,5,3
0.5,0.23807248539455966,3,0.6840161414796068,0.04382586183502636,5,3
0.9,0.13226249188586647,3,0.6772588599926991,0.043480821173530915,5,3
1.0,0.11903624269727983,3,0.6769246500259238,0.04330005858702861,5,3
0.5,0.3618490090973417,3,0.6581824598859572,0.03431117704009108,5,3
0.9,0.20102722727630093,3,0.6572864025382871,0.03556023095835397,5,3
1.0,0.18092450454867084,3,0.65719679680352,0.03568644426948669,5,3
1.0,0.004179590714307153,3,0.638633679679546,0.03334354884760242,5,3
1.0,0.002749891596412933,3,0.6286163979548336,0.07644111399909963,5,3
1.0,0.0018092450454867085,3,0.608178079301394,0.009610559210115362,5,3
1.0,0.006352606248882611,3,0.5651898091946259,0.12400495734642712,5,3
1.0,0.03557984813055488,3,0.7834212853788288,0.003574475022569398,5,4
0.9,0.03953316458950542,3,0.7816268181510891,0.0026382680826245583,5,4
0.9,0.02601018245929168,3,0.7802971556913456,0.010386395323796486,5,4
1.0,0.02340916421336251,3,0.7800998428769356,0.009158173828209938,5,4
1.0,0.05407820550341257,3,0.7767857799086114,0.0026325619588233747,5,4
0.9,0.06008689500379175,3,0.7762410236932754,0.004486692927224478,5,4
1.0,0.015401666897436137,3,0.7754028987059872,0.008132461582292508,5,4
0.9,0.017112963219373487,3,0.7744700143824792,0.008285623037824503,5,4
0.5,0.04681832842672502,3,0.7725688166056798,0.019853888169507696,5,4
0.9,0.011259187074368755,3,0.7715151836050956,0.010822758737509304,5,4
0.5,0.030803333794872274,3,0.7713370229510622,0.02014463385161581,5,4
1.0,0.010133268366931878,3,0.7711130302283121,0.01213415902534425,5,4
0.5,0.07115969626110975,3,0.7673395198865879,0.009742259312811249,5,4
0.5,0.020266536733863756,3,0.7643659263714094,0.01468249935488391,5,4
1.0,0.0821940638908431,3,0.7627941511378716,0.018532034663012526,5,4
0.5,0.013334027865952038,3,0.754605646102477,0.017368688748499034,5,4
0.9,0.09132673765649235,3,0.7531120746529162,0.027522892433607022,5,4
0.5,0.10815641100682515,3,0.7487179782995129,0.020649893589099067,5,4
0.5,0.1643881277816862,3,0.7142048887409964,0.04355224911918177,5,4
1.0,0.002885991177350787,3,0.6916645629594051,0.0376342389831846,5,4
1.0,0.006667013932976019,3,0.6734335831834365,0.15319495410129005,5,4
1.0,0.0018987894816476945,3,0.6663790011930112,0.12057853559574923,5,4
0.5,0.24985533732126794,3,0.6611091480427551,0.058520272102505565,5,4
1.0,0.12492766866063397,3,0.6545270811128922,0.06026771562465431,5,4
0.9,0.13880852073403777,3,0.6530712321750569,0.06086155160678224,5,4
1.0,0.03326333493797818,3,0.808356277747715,0.03000638125089821,5,5
1.0,0.021885053218608726,3,0.8080719376610509,0.03039381105179685,5,5
1.0,0.05055731142820857,3,0.8076713217801954,0.03691596867525547,5,5
0.9,0.02431672579845414,3,0.8075183209705915,0.030897410157242407,5,5
0.9,0.036959261042197974,3,0.807294481808423,0.03156269795585786,5,5
0.9,0.056174790475787294,3,0.8055036444738529,0.03685236084721877,5,5
0.5,0.04377010643721745,3,0.8039873651393878,0.03513314494340556,5,5
0.5,0.06652666987595636,3,0.8025470682028265,0.036781206350354596,5,5
0.5,0.028797807271843452,3,0.7967893368183177,0.030375434840923456,5,5
1.0,0.07684261796403723,3,0.7945438964178559,0.037778332295787365,5,5
0.9,0.015998781817690808,3,0.7936986292289149,0.03384162028529744,5,5
1.0,0.014398903635921726,3,0.792380667811824,0.03172779091384925,5,5
0.9,0.08538068662670802,3,0.7891748514676905,0.037565112307061936,5,5
0.5,0.018947034201431123,3,0.7884680776101307,0.03542463269226687,5,5
0.5,0.10111462285641715,3,0.7867263601066107,0.03991754167869241,5,5
0.5,0.012465883309844807,3,0.7719696973001061,0.028718628299299515,5,5
0.5,0.15368523592807445,3,0.7524752439951263,0.042426890365268886,5,5
1.0,0.009473517100715562,3,0.7299215992568296,0.11150149329498847,5,5
0.5,0.23358789337331676,3,0.6946591605200748,0.028169969264077867,5,5
0.9,0.12977105187406485,3,0.6912664503640972,0.026166741411499612,5,5
1.0,0.11679394668665838,3,0.6896347419083271,0.02699835205943778,5,5
1.0,0.002698091650307786,3,0.669566554357064,0.02550853332676962,5,5
1.0,0.004100859402125575,3,0.6646960559382254,0.016284212349791067,5,5
1.0,0.001775164139908661,3,0.6180365784945838,0.06280579873156888,5,5
1.0,0.0332464355048879,3,0.8025493924261718,0.011896525289811081,6,1
1.0,0.050531625792559036,3,0.8009552042931506,0.01880102586315943,6,1
0.9,0.03694048389431989,3,0.7994161372933383,0.01223528608744231,6,1
0.9,0.056146250880621154,3,0.7988246365945413,0.015516086327589993,6,1
1.0,0.021873934520100755,3,0.7879434139987537,0.01362925104367854,6,1
0.9,0.02430437168900084,3,0.7874521212941255,0.012127770501999278,6,1
1.0,0.0768035780817408,3,0.7862053921262393,0.027561293527945323,6,1
0.5,0.0664928710097758,3,0.7852055521449312,0.006112280467773797,6,1
0.5,0.04374786904020151,3,0.7827472757993718,0.006626839567731769,6,1
0.9,0.085337308979712,3,0.7791298581283129,0.026438339738221444,6,1
1.0,0.014391588274758381,3,0.7784932822699885,0.005707458798853215,6,1
0.9,0.015990653638620424,3,0.7780930008147382,0.0057285896249171355,6,1
0.5,0.10106325158511807,3,0.7758994871913698,0.011812163626947805,6,1
0.5,0.028783176549516763,3,0.7687929998586208,0.0009061180816817413,6,1
1.0,0.009468704081555828,3,0.762113687878745,0.002058290852281737,6,1
0.9,0.010520782312839809,3,0.7616212210645136,0.0025151219963038957,6,1
0.5,0.018937408163111655,3,0.7588950473074063,0.0060688005711420565,6,1
0.5,0.1536071561634816,3,0.7453018230959266,0.02185501946880078,6,1
0.5,0.012459550019412603,3,0.7447956223268513,0.006387670384356531,6,1
0.5,0.23346921907375776,3,0.689133137200844,0.016971229236520394,6,1
0.9,0.1297051217076432,3,0.6806218698678044,0.009969119690697872,6,1
1.0,0.11673460953687888,3,0.6802360646266489,0.008321330618424863,6,1
1.0,0.002696720885187547,3,0.6538465504685637,0.045810140288262156,6,1
0.5,0.35485245359857087,3,0.6355361080302986,0.039442503904010016,6,1
0.9,0.19714025199920604,3,0.6310651691331302,0.03878959962581892,6,1
1.0,0.17742622679928544,3,0.630816783638843,0.038798350524967044,6,1
1.0,0.006229775009706302,3,0.5718066597098864,0.15878402641227413,6,1
1.0,0.03561426693296477,3,0.8148111857493654,0.031979168698770474,6,2
0.9,0.03957140770329419,3,0.8129432153324351,0.029773025536262036,6,2
1.0,0.054130519022657336,3,0.8089177271812732,0.024739378891332677,6,2
0.9,0.060145021136285934,3,0.8045172506728745,0.02560971939300346,6,2
1.0,0.023431809487020904,3,0.802364362739147,0.027956392054584545,6,2
0.9,0.02603534387446767,3,0.8009346954583486,0.02789260414596835,6,2
0.5,0.07122853386592953,3,0.7997827054596751,0.032625169049949956,6,2
0.5,0.04686361897404181,3,0.7997085328690149,0.030608870252737737,6,2
1.0,0.08227357578853149,3,0.7947521762338091,0.034990841714060895,6,2
0.9,0.09141508420947944,3,0.784760398437513,0.04043286953679261,6,2
0.5,0.10826103804531467,3,0.7838046393178887,0.04331424946836361,6,2
1.0,0.015416565975357458,3,0.780797561404346,0.026154109623362804,6,2
0.5,0.030833131950714916,3,0.7804721488209675,0.02412459888856285,6,2
0.9,0.017129517750397175,3,0.779907585969167,0.02563571557265032,6,2
0.9,0.011270078850347863,3,0.765209691361631,0.021381017125245993,6,2
0.5,0.020286141930626153,3,0.761082991501028,0.024485874351018403,6,2
0.5,0.16454715157706298,3,0.7516348929695656,0.04973011687332357,6,2
1.0,0.010143070965313077,3,0.7155678538403801,0.03366388339605591,6,2
0.5,0.25009703935031435,3,0.708028506100446,0.0434826884466162,6,2
1.0,0.12504851967515718,3,0.7072786037591042,0.04215470728534311,6,2
0.9,0.13894279963906353,3,0.7067727170178378,0.04274056165278291,6,2
1.0,0.0028887829925301396,3,0.6543061014211502,0.09242021168436208,6,2
1.0,0.001900626309611294,3,0.6188500551170191,0.042594342195173794,6,2
1.0,0.033555078960574344,3,0.7934832754393168,0.011457088182304677,6,3
1.0,0.05100073640153775,3,0.7933876414202942,0.010830113727641803,6,3
0.9,0.03728342106730482,3,0.7913710987318852,0.0139195686760879,6,3
0.9,0.05666748489059749,3,0.7899053801410583,0.010431539758335757,6,3
1.0,0.022077001304169994,3,0.7840258709564955,0.012856520980159524,6,3
0.9,0.024530001449077764,3,0.7821054032496105,0.016057820528486585,6,3
0.5,0.06711015792114869,3,0.7805584506697104,0.014410165377730258,6,3
0.5,0.04415400260833999,3,0.7754336447541655,0.019222269817454007,6,3
1.0,0.07751658449545835,3,0.7693951907665704,0.0042124939543880914,6,3
0.5,0.1020014728030755,3,0.7657408879559996,0.0058157444884637385,6,3
1.0,0.014525192658821897,3,0.7622118738403506,0.0057606930713409825,6,3
0.9,0.01613910295424655,3,0.7601847764233342,0.004416585801674706,6,3
0.9,0.08612953832828704,3,0.7574311363338646,0.004220009544803115,6,3
0.5,0.029050385317643795,3,0.7565816464671311,0.008286311915983356,6,3
0.5,0.01911321368958225,3,0.7372275142232101,0.003934905706978887,6,3
1.0,0.009556606844791125,3,0.7330632257899543,0.011629762516462427,6,3
0.9,0.010618452049767914,3,0.7315151781306074,0.00793396552978323,6,3
1.0,0.006287609158178011,3,0.7279977048512297,0.039631160827576874,6,3
0.5,0.1550331689909167,3,0.7225660423153254,0.00855027684528893,6,3
0.5,0.012575218316356022,3,0.7128792512984284,0.007524264915893174,6,3
0.5,0.2356366317746094,3,0.6628245487361996,0.013634363118473448,6,3
0.9,0.13090923987478298,3,0.6553928393825579,0.019706485025232374,6,3
1.0,0.1178183158873047,3,0.6540398653624322,0.021696692100920255,6,3
0.5,0.35814672818392823,3,0.6242560451788707,0.033684491979156295,6,3
0.9,0.1989704045466268,3,0.6188640369167164,0.024514434241674175,6,3
1.0,0.17907336409196412,3,0.6188640369167164,0.024514434241674175,6,3
1.0,0.002721755907450422,3,0.5989324704099804,0.0324500752659082,6,3
1.0,0.0017907336409196412,3,0.5872323256266238,0.03117161684924763,6,3
1.0,0.03084528567779982,3,0.7787964849162559,0.020865246078504488,6,4
1.0,0.04688209155853734,3,0.7786809915774722,0.023637558707753456,6,4
0.9,0.0342725396419998,3,0.7764358902470961,0.020980600995289832,6,4
0.9,0.05209121284281927,3,0.7757861370368571,0.023912270642026476,6,4
1.0,0.07125661055183509,3,0.7705114737553941,0.04599325753842941,6,4
0.9,0.07917401172426121,3,0.7653610774488723,0.04886271438526269,6,4
0.9,0.02254904252386526,3,0.7649069766413117,0.020345912758057333,6,4
1.0,0.02029413827147873,3,0.7627432910503154,0.022861567272399914,6,4
0.5,0.06169057135559964,3,0.7599119165070919,0.010348246838992272,6,4
0.5,0.04058827654295746,3,0.758111019648355,0.0062207665684701355,6,4
0.5,0.09376418311707468,3,0.75237543262405,0.02423928257915264,6,4
1.0,0.013352187834600565,3,0.7406071446816419,0.03243120427037626,6,4
0.9,0.014835764260667295,3,0.7399662682616754,0.027675525536420543,6,4
0.5,0.02670437566920113,3,0.739340775969357,0.01688360394978085,6,4
0.5,0.14251322110367018,3,0.73412739009088,0.04460479838927843,6,4
1.0,0.0087848479982523,3,0.7281317516745479,0.021527215039390646,6,4
0.9,0.009760942220280334,3,0.7272133717633317,0.022129504057498514,6,4
0.5,0.0175696959965046,3,0.7240284407571718,0.028858036396578718,6,4
0.5,0.011559686743233434,3,0.703865547417101,0.030601356803866598,6,4
1.0,0.10830371211139513,3,0.6907971061240454,0.045204928087977915,6,4
0.9,0.12033745790155013,3,0.6904398142430512,0.041399998998354275,6,4
0.5,0.21660742422279025,3,0.6803094273147007,0.03143677347945515,6,4
1.0,0.0025019562197779004,3,0.6258637453971589,0.043234106215489426,6,4
1.0,0.001646120123630533,3,0.594565282887217,0.0829705071726433,6,4
1.0,0.005779843371616717,3,0.5881696520470561,0.03740470766662001,6,4
1.0,0.03446270008075745,3,0.7852142415890992,0.013914019013684699,6,5
0.9,0.03829188897861938,3,0.7833502662951867,0.015073013615530805,6,5
1.0,0.05238023980122621,3,0.7829741398789752,0.0035541407891979343,6,5
0.9,0.0582002664458069,3,0.7790388495590997,0.002566323441381577,6,5
1.0,0.022674155394539375,3,0.7749388241635797,0.009333003905408243,6,5
0.9,0.02519350599393264,3,0.7744516896368704,0.010244616473198236,6,5
0.5,0.0689254001615149,3,0.7700332975687085,0.00597236903426849,6,5
0.5,0.04534831078907875,3,0.7686795895717434,0.009411160933132478,6,5
